BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ɔi	from rounded open-mid back to unrounded close front diphthong	+	+	ɔj	◌ɔ ◌i	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%94j					1	
ä̃	centralized nasalized unrounded open front vowel	+	+	ä̃	◌a ◌̈ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CC%83					8	
ä̃ː	long centralized nasalized unrounded open front vowel	+	+	äː̃	◌a ◌̈ ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CB%90%CC%83					1	
ä̃ː	long centralized nasalized unrounded open front vowel	+	+	ä̃ː	◌a ◌̈ ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CC%83%CB%90					4	
ä̤̃ː	long centralized nasalized breathy unrounded open front vowel	+	+	ä̤̃ː	◌a ◌̤ ◌̈ ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CC%83%CC%A4%CB%90					1	
fː	long voiceless labio-dental fricative consonant		+	fːː	◌f ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=f%CB%90%CB%90					1	
hː	long voiceless glottal fricative consonant	+	+	hːː	◌h ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=h%CB%90%CB%90					1	
jː	long voiced palatal approximant consonant		+	jːː	◌j ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=j%CB%90%CB%90					1	
kː	long voiceless velar stop consonant		+	kːː	◌k ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%90%CB%90					1	
lʲː	palatalized long voiced alveolar lateral approximant consonant	+	+	lʲː	◌l ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=l%CA%B2%CB%90					1ː	
lː	long voiced alveolar lateral approximant consonant		+	lːː	◌l ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=l%CB%90%CB%90					1	
mː	long voiced bilabial nasal consonant		+	mːː	◌m ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=m%CB%90%CB%90					1	
nʲː	palatalized long voiced alveolar nasal consonant	+	+	nʲː	◌n ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=n%CA%B2%CB%90					1ː	
nː	long voiced alveolar nasal consonant		+	nːː	◌n ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=n%CB%90%CB%90					1	
o̟ˑ	mid-long advanced rounded close-mid back vowel	+	+	o̟ˑ	◌o ◌̟ ◌ˑ	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9F%CB%91					1	
pʲʰ	palatalized aspirated voiceless bilabial stop consonant		+	pʰʲ	◌p ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B0%CA%B2					5	
pː	long voiceless bilabial stop consonant		+	pːː	◌p ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%90%CB%90					1	
rː	long voiced alveolar trill consonant		+	rːː	◌r ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=r%CB%90%CB%90					1	
sʲː	palatalized long voiceless alveolar sibilant fricative consonant	+	+	sʲːː	◌s ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=s%CA%B2%CB%90%CB%90					1	
sː	long voiceless alveolar sibilant fricative consonant		+	sːː	◌s ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=s%CB%90%CB%90					1	
tʲː	palatalized long voiceless alveolar stop consonant	+	+	tʲːː	◌t ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=t%CA%B2%CB%90%CB%90					1	
tː	long voiceless alveolar stop consonant		+	tːː	◌t ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=t%CB%90%CB%90					1	
t̪ʲʰ	palatalized aspirated voiceless dental stop consonant		+	t̪ʰʲ	◌t ◌̪ ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t%CC%AA%CA%B0%CA%B2					2	
u̯ː	long non-syllabic rounded close back vowel	+	+	uw	◌u ◌̯ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=uw					1	
œ̠ː	long retracted rounded open-mid front vowel	+	+	œ̠ː	◌œ ◌̠ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C5%93%CC%A0%CB%90					1	
ɑː	long unrounded open back vowel		+	ɑːː	◌ɑ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%91%CB%90%CB%90					1	
ɑ̟ː	long advanced unrounded open back vowel	+	+	ɑ̟ː	◌ɑ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%91%CC%9F%CB%90					1	
ɑ̟ˑ	mid-long advanced unrounded open back vowel	+	+	ɑ̟ˑ	◌ɑ ◌̟ ◌ˑ	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%91%CC%9F%CB%91					1	
ɑ̤̟	advanced breathy unrounded open back vowel	+	+	ɑ̟̤	◌ɑ ◌̤ ◌̟	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%91%CC%9F%CC%A4					1	
ɑ̤̟ː	long advanced breathy unrounded open back vowel	+	+	ɑ̟̤ː	◌ɑ ◌̤ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%91%CC%9F%CC%A4%CB%90					1	
ɔ̜̟ː	long advanced less-rounded rounded open-mid back vowel	+	+	ɔ̟̜ː	◌ɔ ◌̜ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%94%CC%9F%CC%9C%CB%90					1	
ɔ̜̟̃ː	long advanced less-rounded nasalized rounded open-mid back vowel	+	+	ɔ̟̜̃ː	◌ɔ ◌̜ ◌̟ ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%94%CC%83%CC%9F%CC%9C%CB%90					1	
ə̟̆	ultra-short advanced unrounded mid central vowel	+	+	ə̟̆	◌ə ◌̟ ◌̆	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%99%CC%9F%CC%86					1	
ɛ̠ː	long retracted unrounded open-mid front vowel	+	+	ɛ̠ː	◌ɛ ◌̠ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%9B%CC%A0%CB%90					1	
ɞ̠ː	long retracted rounded open-mid central vowel	+	+	ɞ̠ː	◌ɞ ◌̠ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%9E%CC%A0%CB%90					1	
ɤː	long unrounded close-mid back vowel		+	ɤːː	◌ɤ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%A4%CB%90%CB%90					1	
ɤ̟ː	long advanced unrounded close-mid back vowel	+	+	ɤ̟ː	◌ɤ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%A4%CC%9F%CB%90					1	
ɤ̤̟ː	long advanced breathy unrounded close-mid back vowel	+	+	ɤ̟̤ː	◌ɤ ◌̤ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%A4%CC%9F%CC%A4%CB%90						
ɨ̟ː	long advanced unrounded close central vowel	+	+	ɨ̟ː	◌ɨ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%A8%CC%9F%CB%90					1	
ɯ̰̽ː	long mid-centralized creaky unrounded close back vowel	+	+	ɯ̰̽ː	◌ɯ ◌̰ ◌̽ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AF%CC%BD%CC%B0%CB%90					1	
ɵ̟ː	long advanced rounded close-mid central vowel	+	+	ɵ̟ː	◌ɵ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%B5%CC%9F%CB%90					1	
ʃː	long voiceless post-alveolar sibilant fricative consonant	+	+	ʃːː	◌ʃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%CA%83%CB%90%CB%90					1	
ʉ̟ː	long advanced rounded close central vowel	+	+	ʉ̟ː	◌ʉ ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%CA%89%CC%9F%CB%90					1	
ʌ̤̟	advanced breathy unrounded open-mid back vowel	+	+	ʌ̟̤	◌ʌ ◌̤ ◌̟	http://eurasianphonology.info/search_exact?dialects=True&query=%CA%8C%CC%9F%CC%A4					1	
<NA>	<NA>		+	wei	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=wei					1	
aɯ̯	from unrounded open front to non-syllabic unrounded close back diphthong	+	+	aɰ	◌a ◌ɯ ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%B0					1	
<NA>	<NA>		+	ä̠ː	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CC%A0%CB%90					1	
<NA>	<NA>		+	b˞	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=b%CB%9E					1	
<NA>	<NA>		+	g˞	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=g%CB%9E					1	
<NA>	<NA>		+	iau	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=iau					2	
<NA>	<NA>		+	iou	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=iou					1	
<NA>	<NA>		+	iɑu	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=i%C9%91u					1	
<NA>	<NA>		+	iɛi̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=i%C9%9Bi%CC%AF					1	
<NA>	<NA>		+	i̯uo	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=i%CC%AFuo					1	
<NA>	<NA>		+	i̯ũo	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=i%CC%AFu%CC%83o					1	
<NA>	<NA>		+	jai	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=jai					1	
<NA>	<NA>		+	jau	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=jau					1	
<NA>	<NA>		+	jau̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=jau%CC%AF					1	
<NA>	<NA>		+	jei̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=jei%CC%AF					1	
<NA>	<NA>		+	joi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=joi					1	
<NA>	<NA>		+	juaː	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=jua%CB%90					1	
<NA>	<NA>		+	jui	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=jui					1	
<NA>	<NA>		+	jæi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=j%C3%A6i					1	
<NA>	<NA>		+	jɛi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=j%C9%9Bi					1	
<NA>	<NA>		+	jɛi̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=j%C9%9Bi%CC%AF					1	
<NA>	<NA>		+	kʰ˞	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B0%CB%9E					1	
<NA>	<NA>		+	k˞	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%9E					1	
<NA>	<NA>		+	pʰ˞	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B0%CB%9E					1	
<NA>	<NA>		+	p˞	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%9E					1	
<NA>	<NA>		+	uai	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=uai					3	
<NA>	<NA>		+	uei	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=uei					1	
<NA>	<NA>		+	uɑi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=u%C9%91i					1	
<NA>	<NA>		+	uəi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=u%C9%99i					1	
<NA>	<NA>		+	wai	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=wai					1	
<NA>	<NA>		+	wei̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=wei%CC%AF					1	
<NA>	<NA>		+	weu̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=weu%CC%AF					1	
<NA>	<NA>		+	wæi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=w%C3%A6i					1	
<NA>	<NA>		+	wɛi	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=w%C9%9Bi					1	
<NA>	<NA>		+	wɛi̯	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=w%C9%9Bi%CC%AF					1	
<NA>	<NA>		+	xk	<NA>	http://eurasianphonology.info/search_exact?dialects=True&query=xk					4	
a	unrounded open front vowel		+	a	◌a	http://eurasianphonology.info/search_exact?dialects=True&query=a					243	
ae	from unrounded open front to unrounded close-mid front diphthong	+	+	ae	◌a ◌e	http://eurasianphonology.info/search_exact?dialects=True&query=ae					4	
ae̯	from unrounded open front to non-syllabic unrounded close-mid front diphthong	+	+	ae̯	◌a ◌e ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=ae%CC%AF					2	
ai	from unrounded open front to unrounded close front diphthong	+	+	ai	◌a ◌i	http://eurasianphonology.info/search_exact?dialects=True&query=ai					31	
ai̯	from unrounded open front to non-syllabic unrounded close front diphthong	+	+	ai̯	◌a ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=ai%CC%AF					3	
ai̯	from unrounded open front to non-syllabic unrounded close front diphthong	+	+	aj	◌a ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=aj					6	
ai̯ː	from unrounded open front to long non-syllabic unrounded close front diphthong	+	+	ai̯ː	◌a ◌i ◌̯ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=ai%CC%AF%CB%90					1	
ao	from unrounded open front to rounded close-mid back diphthong	+	+	ao	◌a ◌o	http://eurasianphonology.info/search_exact?dialects=True&query=ao					6	
au	from unrounded open front to rounded close back diphthong	+	+	au	◌a ◌u	http://eurasianphonology.info/search_exact?dialects=True&query=au					26	
auː	from unrounded open front to long rounded close back diphthong	+	+	auː	◌a ◌u ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=au%CB%90					1	
au̯	from unrounded open front to non-syllabic rounded close back diphthong	+	+	au̯	◌a ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=au%CC%AF					3	
au̯	from unrounded open front to non-syllabic rounded close back diphthong	+	+	aw	◌a ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=aw					6	
aə	from unrounded open front to unrounded mid central diphthong	+	+	aə	◌a ◌ə	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%99					1	
aɛ	from unrounded open front to unrounded open-mid front diphthong	+	+	aɛ	◌a ◌ɛ	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%9B					1	
aɪ	from unrounded open front to unrounded near-close near-front diphthong	+	+	aɪ	◌a ◌ɪ	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%AA					7	
aɪ̃	from unrounded open front to nasalized unrounded near-close near-front diphthong	+	+	aɪ̃	◌a ◌ɪ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%AA%CC%83					2	
aɯ	from unrounded open front to unrounded close back diphthong	+	+	aɯ	◌a ◌ɯ	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%AF					1	
aɯ̃	from unrounded open front to nasalized unrounded close back diphthong	+	+	aɯ̃	◌a ◌ɯ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%AF%CC%83					1	
aɵ̯	from unrounded open front to non-syllabic rounded close-mid central diphthong	+	+	aɵ̯	◌a ◌ɵ ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%C9%B5%CC%AF					1	
aʊ	from unrounded open front to rounded near-close near-back diphthong	+	+	aʊ	◌a ◌ʊ	http://eurasianphonology.info/search_exact?dialects=True&query=a%CA%8A					5	
aʊ̃	from unrounded open front to nasalized rounded near-close near-back diphthong	+	+	aʊ̃	◌a ◌ʊ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CA%8A%CC%83					1	
aː	long unrounded open front vowel		+	aː	◌a ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90					109	
aːi	from long unrounded open front to unrounded close front diphthong	+	+	aːi	◌a ◌ː ◌i	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90i					2	
aːi̯	from long unrounded open front to non-syllabic unrounded close front diphthong	+	+	aːi̯	◌a ◌ː ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90i%CC%AF					1	
aːu	from long unrounded open front to rounded close back diphthong	+	+	aːu	◌a ◌ː ◌u	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90u					2	
aːu̯	from long unrounded open front to non-syllabic rounded close back diphthong	+	+	aːu̯	◌a ◌ː ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90u%CC%AF					1	
aːɪ	from long unrounded open front to unrounded near-close near-front diphthong	+	+	aːɪ	◌a ◌ː ◌ɪ	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90%C9%AA					1	
aːɯ	from long unrounded open front to unrounded close back diphthong	+	+	aːɯ	◌a ◌ː ◌ɯ	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90%C9%AF					1	
a˞	rhotacized unrounded open front vowel		+	a˞	◌a ◌˞	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%9E					4	
a˞ː	long rhotacized unrounded open front vowel	+	+	a˞ː	◌a ◌˞ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%9E%CB%90					1	
a˞ˤ	rhotacized pharyngealized unrounded open front vowel	+	+	a˞ˤ	◌a ◌˞ ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%9E%CB%A4					1	
aˤ	pharyngealized unrounded open front vowel	+	+	aˤ	◌a ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%A4					2	
aˤː	long pharyngealized unrounded open front vowel	+	+	aˤː	◌a ◌ˤ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%A4%CB%90					2	
ã	nasalized unrounded open front vowel		+	(ã)	◌a ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=%28a%CC%83%29					1	
ã	nasalized unrounded open front vowel		+	ã	◌a ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83					45	
ãĩ	from nasalized unrounded open front to nasalized unrounded close front diphthong	+	+	ãĩ	◌a ◌̃ ◌i ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83i%CC%83					1	
ãi̯	from nasalized unrounded open front to non-syllabic unrounded close front diphthong	+	+	ãj	◌a ◌̃ ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83j					1	
ãõ	from nasalized unrounded open front to nasalized rounded close-mid back diphthong	+	+	ãõ	◌a ◌̃ ◌o ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83o%CC%83					1	
ãũ	from nasalized unrounded open front to nasalized rounded close back diphthong	+	+	ãũ	◌a ◌̃ ◌u ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83u%CC%83					2	
ãu̯	from nasalized unrounded open front to non-syllabic rounded close back diphthong	+	+	ãw	◌a ◌̃ ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83w					1	
ãũ̯	from nasalized unrounded open front to non-syllabic nasalized rounded close back diphthong	+	+	ãw̃	◌a ◌̃ ◌u ◌̯ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83w%CC%83					1	
ãɛ̃	from nasalized unrounded open front to nasalized unrounded open-mid front diphthong	+	+	ãɛ̃	◌a ◌̃ ◌ɛ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83%C9%9B%CC%83					1	
ãɪ̯ː	from nasalized unrounded open front to long non-syllabic unrounded near-close near-front diphthong	+	+	ãɪ̯ː	◌a ◌̃ ◌ɪ ◌̯ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83%C9%AA%CC%AF%CB%90					1	
ãː	long nasalized unrounded open front vowel		+	aː̃	◌a ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CB%90%CC%83					1	
ãː	long nasalized unrounded open front vowel		+	ãː	◌a ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83%CB%90					19	
ä	centralized unrounded open front vowel		+	ä	◌a ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88					73	
ä	centralized unrounded open front vowel		+	ä̠	◌a ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CC%A0					4	
ä	centralized unrounded open front vowel		+	ä	◌a ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=%C3%A4					4	
äi̯	from centralized unrounded open front to non-syllabic unrounded close front diphthong	+	+	äi̯	◌a ◌̈ ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88i%CC%AF					3	
äu̯	from centralized unrounded open front to non-syllabic rounded close back diphthong	+	+	äu̯	◌a ◌̈ ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88u%CC%AF					5	
äː	long centralized unrounded open front vowel		+	äː	◌a ◌̈ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CB%90					39	
äː	long centralized unrounded open front vowel		+	äː	◌a ◌̈ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C3%A4%CB%90					5	
a̟	advanced unrounded open front vowel		+	a̟	◌a ◌̟	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%9F					2	
a̠	retracted unrounded open front vowel	+	+	a̠	◌a ◌̠	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%A0					4	
a̠ː	long retracted unrounded open front vowel	+	+	a̠ː	◌a ◌̠ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%A0%CB%90					4	
a̤	breathy unrounded open front vowel	+	+	a̤	◌a ◌̤	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%A4					5	
a̤ː	long breathy unrounded open front vowel	+	+	a̤ː	◌a ◌̤ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%A4%CB%90					2	
ã̤	nasalized breathy unrounded open front vowel	+	+	ã̤	◌a ◌̤ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%83%CC%A4					1	
ã̤ː	long nasalized breathy unrounded open front vowel	+	+	ã̤ː	◌a ◌̤ ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%A4%CC%83%CB%90					1	
ä̤	centralized breathy unrounded open front vowel	+	+	ä̤	◌a ◌̤ ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%88%CC%A4					1	
a̰	creaky unrounded open front vowel		+	a̰	◌a ◌̰	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%B0					5	
a̰ɪ̰	from creaky unrounded open front to creaky unrounded near-close near-front diphthong	+	+	a̰ɪ̰	◌a ◌̰ ◌ɪ ◌̰	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%B0%C9%AA%CC%B0					1	
a̰ɯ̰	from creaky unrounded open front to creaky unrounded close back diphthong	+	+	a̰ɯ̰	◌a ◌̰ ◌ɯ ◌̰	http://eurasianphonology.info/search_exact?dialects=True&query=a%CC%B0%C9%AF%CC%B0					1	
b	voiced bilabial stop consonant		+	b	◌b	http://eurasianphonology.info/search_exact?dialects=True&query=b					358	
bʰ	aspirated voiced bilabial stop consonant		+	bʰ	◌b ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=b%CA%B0					26	
bʱ	breathy voiced bilabial stop consonant		+	bʱ	◌b ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=b%CA%B1					5	
bʱ	breathy voiced bilabial stop consonant		+	b̤ʱ	◌b ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=b%CC%A4%CA%B1					3	
bʲ	palatalized voiced bilabial stop consonant		+	(bʲ)	◌b ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=%28b%CA%B2%29					1	
bʲ	palatalized voiced bilabial stop consonant		+	bʲ	◌b ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=b%CA%B2					23	
bʲː	palatalized long voiced bilabial stop consonant	+	+	bʲː	◌b ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=b%CA%B2%CB%90					1	
bː	long voiced bilabial stop consonant		+	bː	◌b ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=b%CB%90					3	
bˠ	velarized voiced bilabial stop consonant		+	bˠ	◌b ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=b%CB%A0					2	
bˤ	pharyngealized voiced bilabial stop consonant	+	+	bˤ	◌b ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=b%CB%A4					3	
b̥	devoiced voiced bilabial stop consonant		+	b̥	◌b ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=b%CC%A5					17	
b̥ː	long devoiced voiced bilabial stop consonant	+	+	b̥ː	◌b ◌̥ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=b%CC%A5%CB%90					1	
c	voiceless palatal stop consonant		+	c	◌c	http://eurasianphonology.info/search_exact?dialects=True&query=c					111	
cç	voiceless palatal affricate consonant		+	cç	◌c ◌c ◌̧	http://eurasianphonology.info/search_exact?dialects=True&query=c%C3%A7					5	
cçʰ	aspirated voiceless palatal affricate consonant		+	cçʰ	◌c ◌c ◌̧ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=c%C3%A7%CA%B0					2	
cçː	long voiceless palatal affricate consonant	+	+	cçː	◌c ◌c ◌̧ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=c%C3%A7%CB%90					2	
cʰ	aspirated voiceless palatal stop consonant		+	cʰ	◌c ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=c%CA%B0					44	
cʰː	aspirated long voiceless palatal stop consonant	+	+	cːʰ	◌c ◌ʰ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=c%CB%90%CA%B0					1	
cʼ	voiceless palatal ejective stop consonant		+	cʼ	◌c ◌ʼ	http://eurasianphonology.info/search_exact?dialects=True&query=c%CA%BC					5	
c̟	advanced voiceless palatal stop consonant	+	+	c̟	◌c ◌̟	http://eurasianphonology.info/search_exact?dialects=True&query=c%CC%9F					5	
ç	voiceless palatal sibilant fricative consonant		+	ç	◌c ◌̧	http://eurasianphonology.info/search_exact?dialects=True&query=%C3%A7					29	
çʰ	aspirated voiceless palatal sibilant fricative consonant	+	+	çʰ	◌c ◌̧ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=%C3%A7%CA%B0					1	
çː	long voiceless palatal sibilant fricative consonant	+	+	çː	◌c ◌̧ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C3%A7%CB%90					3	
ç̟	advanced voiceless palatal sibilant fricative consonant	+	+	ç̟	◌c ◌̧ ◌̟	http://eurasianphonology.info/search_exact?dialects=True&query=%C3%A7%CC%9F					2	
d	voiced alveolar stop consonant		+	d	◌d	http://eurasianphonology.info/search_exact?dialects=True&query=d					217	
dz	voiced alveolar sibilant affricate consonant		+	dz	◌d ◌z	http://eurasianphonology.info/search_exact?dialects=True&query=dz					110	
dzʰ	aspirated voiced alveolar sibilant affricate consonant	+	+	dzʰ	◌d ◌z ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=dz%CA%B0					5	
