BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ỹ	nasalized rounded close front vowel		+	ỹ	◌y ◌̃	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E1%BB%B9&inany=false&coreinv=on		vowel:high:front_rounded:nasalized:plain				
ⁿc	pre-nasalized voiceless palatal stop consonant	+	+	ⁿc	◌ⁿ ◌c	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFc&inany=false&coreinv=on		conso:stop:palatal:voiceless:prenasalized				
ⁿd	pre-nasalized voiced alveolar stop consonant		+	ⁿd	◌ⁿ ◌d	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFd&inany=false&coreinv=on		conso:stop:alveolar:voiced:prenasalized				
ⁿdz	pre-nasalized voiced alveolar sibilant affricate consonant	+	+	ⁿdz	◌ⁿ ◌d ◌z	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFdz&inany=false&coreinv=on		conso:affricate:alveolar:voiced:prenasalized				
ⁿdɮ	pre-nasalized voiced alveolar lateral affricate consonant	+	+	ⁿdɮ	◌ⁿ ◌d ◌ɮ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFd%C9%AE&inany=false&coreinv=on		conso:affricate:lateral:voiced:prenasalized				
ⁿdʒ	pre-nasalized voiced post-alveolar affricate consonant		+	ⁿdʒ	◌ⁿ ◌d ◌ʒ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFd%CA%92&inany=false&coreinv=on		conso:affricate:postalveolar:voiced:prenasalized				
ⁿdʲ	pre-nasalized palatalized voiced alveolar stop consonant	+	+	ⁿdʲ	◌ⁿ ◌d ◌ʲ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFd%CA%B2&inany=false&coreinv=on		conso:stop:alveolar:voiced:palatalized_prenasalized				
ⁿdʷ	pre-nasalized labialized voiced alveolar stop consonant	+	+	ⁿdʷ	◌ⁿ ◌d ◌ʷ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFd%CA%B7&inany=false&coreinv=on		conso:stop:alveolar:voiced:labialized_prenasalized				
ⁿd̪	pre-nasalized voiced dental stop consonant		+	ⁿd̪	◌ⁿ ◌d ◌̪	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFd%CC%AA&inany=false&coreinv=on		conso:stop:dental:voiced:prenasalized				
ⁿk	pre-nasalized voiceless velar stop consonant		+	ⁿk	◌ⁿ ◌k	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFk&inany=false&coreinv=on		conso:stop:velar:voiced:alveolar_prenasalized				
ⁿr	pre-nasalized voiced alveolar trill consonant	+	+	ⁿr	◌ⁿ ◌r	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFr&inany=false&coreinv=on		conso:trill:alveolar:voiced:prenasalized				
ⁿs	pre-nasalized voiceless alveolar sibilant fricative consonant	+	+	ⁿs	◌ⁿ ◌s	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFs&inany=false&coreinv=on		conso:fricative:alveolar:voiceless:prenasalized				
ⁿt	pre-nasalized voiceless alveolar stop consonant		+	ⁿt	◌ⁿ ◌t	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt&inany=false&coreinv=on		conso:stop:alveolar:voiceless:prenasalized				
ⁿts	pre-nasalized voiceless alveolar sibilant affricate consonant	+	+	ⁿts	◌ⁿ ◌t ◌s	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFts&inany=false&coreinv=on		conso:affricate:alveolar:voiceless:prenasalized				
ⁿtsʼ	pre-nasalized voiceless alveolar ejective sibilant affricate consonant	+	+	ⁿtsʼ	◌ⁿ ◌t ◌s ◌ʼ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFts%CA%BC&inany=false&coreinv=on		conso:affricate:alveolar:voiceless:glottalized_prenasalized				
ⁿtɬ	pre-nasalized voiceless alveolar lateral affricate consonant	+	+	ⁿtɬ	◌ⁿ ◌t ◌ɬ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt%C9%AC&inany=false&coreinv=on		conso:affricate:lateral:voiceless:prenasalized				
ⁿtʃ	pre-nasalized voiceless post-alveolar sibilant affricate consonant		+	ⁿtʃ	◌ⁿ ◌t ◌ʃ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt%CA%83&inany=false&coreinv=on		conso:affricate:postalveolar:voiceless:prenasalized				
ⁿtʃʷʰ	pre-nasalized labialized aspirated voiceless post-alveolar sibilant affricate consonant	+	+	ⁿtʃʰʷ	◌ⁿ ◌t ◌ʃ ◌ʷ ◌ʰ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt%CA%83%CA%B0%CA%B7&inany=false&coreinv=on		conso:affricate:postalveolar:voiceless:aspirated_labialized_prenasalized				
ⁿtʃʷ	pre-nasalized labialized voiceless post-alveolar sibilant affricate consonant	+	+	ⁿtʃʷ	◌ⁿ ◌t ◌ʃ ◌ʷ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt%CA%83%CA%B7&inany=false&coreinv=on		conso:affricate:postalveolar:voiceless:labialized_prenasalized				
ⁿtʃʼ	pre-nasalized voiceless post-alveolar ejective sibilant affricate consonant	+	+	ⁿtʃʼ	◌ⁿ ◌t ◌ʃ ◌ʼ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt%CA%83%CA%BC&inany=false&coreinv=on		conso:affricate:postalveolar:voiceless:glottalized_prenasalized				
ⁿtʰ	pre-nasalized aspirated voiceless alveolar stop consonant	+	+	ⁿtʰ	◌ⁿ ◌t ◌ʰ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFt%CA%B0&inany=false&coreinv=on		conso:stop:alveolar:voiceless:aspirated_prenasalized				
ⁿz	pre-nasalized voiced alveolar sibilant fricative consonant	+	+	ⁿz	◌ⁿ ◌z	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BFz&inany=false&coreinv=on		conso:fricative:alveolar:voiced:prenasalized				
ⁿǀ	pre-nasalized voiceless dental click consonant	+	+	ⁿǀ	◌ⁿ ◌ǀ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%C7%80&inany=false&coreinv=on		conso:click:dental:voiceless:prenasalized				
ⁿɖ	pre-nasalized voiced retroflex stop consonant	+	+	ⁿɖ	◌ⁿ ◌ɖ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%C9%96&inany=false&coreinv=on		conso:stop:retroflex:voiced:prenasalized				
ⁿɟ	pre-nasalized voiced palatal stop consonant		+	ⁿɟ	◌ⁿ ◌ɟ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%C9%9F&inany=false&coreinv=on		conso:stop:palatal:voiced:prenasalized				
ⁿgʷ	pre-nasalized labialized voiced velar stop consonant	+	+	ⁿɡʷ	◌ⁿ ◌g ◌ʷ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%C9%A1%CA%B7&inany=false&coreinv=on		conso:stop:velar:voiced:labialized_prenasalized				
ⁿɬ	pre-nasalized voiceless alveolar lateral fricative consonant	+	+	ⁿɬ	◌ⁿ ◌ɬ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%C9%AC&inany=false&coreinv=on		conso:fricative:lateral:voiceless:prenasalized				
ⁿɮ	pre-nasalized voiced alveolar lateral fricative consonant	+	+	ⁿɮ	◌ⁿ ◌ɮ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%C9%AE&inany=false&coreinv=on		conso:fricative:lateral:voiced:prenasalized				
ⁿʃ	pre-nasalized voiceless post-alveolar sibilant fricative consonant	+	+	ⁿʃ	◌ⁿ ◌ʃ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%CA%83&inany=false&coreinv=on		conso:fricative:postalveolar:voiceless:prenasalized				
ⁿʒ	pre-nasalized voiced post-alveolar sibilant fricative consonant	+	+	ⁿʒ	◌ⁿ ◌ʒ	http://pbase.phon.chass.ncsu.edu/visualize?lang=True&input=%E2%81%BF%CA%92&inany=false&coreinv=on		conso:fricative:postalveolar:voiced:prenasalized				
